Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
440;C(440, 1, 30, 71);7;5.14579;890087396;1320
440;C(440, 1, 31, 50);7;5.14579;890087396;1320
440;C(440, 1, 70, 131);7;5.14579;890087396;1320
440;C(440, 3, 47, 210);7;5.14579;890087396;1320
440;C(440, 3, 90, 213);7;5.14579;890087396;1320
440;C(440, 3, 93, 150);7;5.14579;890087396;1320
440;C(440, 7, 37, 50);7;5.14579;890087396;1320
440;C(440, 7, 57, 210);7;5.14579;890087396;1320
440;C(440, 7, 90, 217);7;5.14579;890087396;1320
440;C(440, 9, 10, 161);7;5.14579;890087396;1320
440;C(440, 9, 141, 190);7;5.14579;890087396;1320
440;C(440, 9, 170, 199);7;5.14579;890087396;1320
440;C(440, 10, 19, 151);7;5.14579;890087396;1320
440;C(440, 10, 29, 141);7;5.14579;890087396;1320
440;C(440, 10, 53, 117);7;5.14579;890087396;1320
440;C(440, 10, 59, 211);7;5.14579;890087396;1320
440;C(440, 10, 63, 107);7;5.14579;890087396;1320
440;C(440, 10, 69, 201);7;5.14579;890087396;1320
440;C(440, 10, 73, 97);7;5.14579;890087396;1320
440;C(440, 10, 79, 191);7;5.14579;890087396;1320
440;C(440, 10, 103, 167);7;5.14579;890087396;1320
440;C(440, 10, 113, 157);7;5.14579;890087396;1320
440;C(440, 10, 123, 147);7;5.14579;890087396;1320
440;C(440, 13, 30, 57);7;5.14579;890087396;1320
440;C(440, 13, 37, 210);7;5.14579;890087396;1320
440;C(440, 13, 43, 50);7;5.14579;890087396;1320
440;C(440, 17, 27, 130);7;5.14579;890087396;1320
440;C(440, 17, 30, 87);7;5.14579;890087396;1320
440;C(440, 17, 70, 113);7;5.14579;890087396;1320
440;C(440, 19, 29, 130);7;5.14579;890087396;1320
440;C(440, 19, 70, 149);7;5.14579;890087396;1320
440;C(440, 21, 111, 150);7;5.14579;890087396;1320
440;C(440, 21, 170, 211);7;5.14579;890087396;1320
440;C(440, 21, 171, 190);7;5.14579;890087396;1320
440;C(440, 23, 67, 150);7;5.14579;890087396;1320
440;C(440, 23, 127, 190);7;5.14579;890087396;1320
440;C(440, 23, 167, 170);7;5.14579;890087396;1320
440;C(440, 27, 30, 43);7;5.14579;890087396;1320
440;C(440, 27, 70, 157);7;5.14579;890087396;1320
440;C(440, 29, 161, 170);7;5.14579;890087396;1320
440;C(440, 30, 31, 101);7;5.14579;890087396;1320
440;C(440, 30, 61, 131);7;5.14579;890087396;1320
440;C(440, 30, 89, 159);7;5.14579;890087396;1320
440;C(440, 30, 119, 189);7;5.14579;890087396;1320
440;C(440, 30, 133, 203);7;5.14579;890087396;1320
440;C(440, 30, 149, 219);7;5.14579;890087396;1320
440;C(440, 30, 163, 207);7;5.14579;890087396;1320
440;C(440, 30, 177, 193);7;5.14579;890087396;1320
440;C(440, 31, 81, 210);7;5.14579;890087396;1320
440;C(440, 37, 90, 173);7;5.14579;890087396;1320
440;C(440, 39, 90, 171);7;5.14579;890087396;1320
440;C(440, 39, 111, 190);7;5.14579;890087396;1320
440;C(440, 39, 129, 150);7;5.14579;890087396;1320
440;C(440, 41, 49, 150);7;5.14579;890087396;1320
440;C(440, 41, 90, 169);7;5.14579;890087396;1320
440;C(440, 41, 91, 210);7;5.14579;890087396;1320
440;C(440, 43, 70, 87);7;5.14579;890087396;1320
440;C(440, 47, 90, 183);7;5.14579;890087396;1320
440;C(440, 47, 137, 150);7;5.14579;890087396;1320
440;C(440, 49, 90, 181);7;5.14579;890087396;1320
440;C(440, 49, 190, 199);7;5.14579;890087396;1320
440;C(440, 50, 51, 81);7;5.14579;890087396;1320
440;C(440, 50, 57, 87);7;5.14579;890087396;1320
440;C(440, 50, 89, 119);7;5.14579;890087396;1320
440;C(440, 50, 101, 131);7;5.14579;890087396;1320
440;C(440, 50, 133, 163);7;5.14579;890087396;1320
440;C(440, 50, 139, 169);7;5.14579;890087396;1320
440;C(440, 50, 177, 207);7;5.14579;890087396;1320
440;C(440, 50, 183, 213);7;5.14579;890087396;1320
440;C(440, 50, 189, 219);7;5.14579;890087396;1320
440;C(440, 51, 90, 179);7;5.14579;890087396;1320
440;C(440, 51, 101, 210);7;5.14579;890087396;1320
440;C(440, 53, 97, 190);7;5.14579;890087396;1320
440;C(440, 53, 170, 197);7;5.14579;890087396;1320
440;C(440, 59, 69, 130);7;5.14579;890087396;1320
440;C(440, 59, 170, 191);7;5.14579;890087396;1320
440;C(440, 61, 69, 70);7;5.14579;890087396;1320
440;C(440, 61, 71, 130);7;5.14579;890087396;1320
440;C(440, 63, 70, 193);7;5.14579;890087396;1320
440;C(440, 63, 73, 130);7;5.14579;890087396;1320
440;C(440, 67, 83, 190);7;5.14579;890087396;1320
440;C(440, 67, 123, 170);7;5.14579;890087396;1320
440;C(440, 70, 71, 201);7;5.14579;890087396;1320
440;C(440, 70, 89, 219);7;5.14579;890087396;1320
440;C(440, 70, 107, 203);7;5.14579;890087396;1320
440;C(440, 70, 133, 177);7;5.14579;890087396;1320
440;C(440, 70, 151, 159);7;5.14579;890087396;1320
440;C(440, 73, 117, 170);7;5.14579;890087396;1320
440;C(440, 79, 111, 170);7;5.14579;890087396;1320
440;C(440, 79, 190, 211);7;5.14579;890087396;1320
440;C(440, 81, 90, 129);7;5.14579;890087396;1320
440;C(440, 83, 90, 127);7;5.14579;890087396;1320
440;C(440, 83, 150, 173);7;5.14579;890087396;1320
440;C(440, 90, 91, 139);7;5.14579;890087396;1320
440;C(440, 90, 93, 137);7;5.14579;890087396;1320
440;C(440, 91, 150, 181);7;5.14579;890087396;1320
440;C(440, 93, 190, 197);7;5.14579;890087396;1320
440;C(440, 97, 153, 170);7;5.14579;890087396;1320
440;C(440, 103, 113, 130);7;5.14579;890087396;1320
440;C(440, 103, 147, 170);7;5.14579;890087396;1320
440;C(440, 107, 117, 130);7;5.14579;890087396;1320
440;C(440, 109, 141, 170);7;5.14579;890087396;1320
440;C(440, 109, 150, 199);7;5.14579;890087396;1320
440;C(440, 109, 181, 190);7;5.14579;890087396;1320
440;C(440, 119, 169, 210);7;5.14579;890087396;1320
440;C(440, 123, 167, 190);7;5.14579;890087396;1320
440;C(440, 127, 150, 217);7;5.14579;890087396;1320
440;C(440, 129, 179, 210);7;5.14579;890087396;1320
440;C(440, 130, 147, 157);7;5.14579;890087396;1320
440;C(440, 130, 149, 159);7;5.14579;890087396;1320
440;C(440, 130, 151, 161);7;5.14579;890087396;1320
440;C(440, 130, 191, 201);7;5.14579;890087396;1320
440;C(440, 130, 193, 203);7;5.14579;890087396;1320
440;C(440, 137, 153, 190);7;5.14579;890087396;1320
440;C(440, 139, 189, 210);7;5.14579;890087396;1320
440;C(440, 150, 153, 197);7;5.14579;890087396;1320
440;C(440, 150, 171, 179);7;5.14579;890087396;1320
440;C(440, 163, 210, 213);7;5.14579;890087396;1320
440;C(440, 173, 210, 217);7;5.14579;890087396;1320
440;C(440, 183, 207, 210);7;5.14579;890087396;1320
441;C(441, 1, 155, 213);7;5.14545;940320728;1323
441;C(441, 1, 192, 202);7;5.14545;940320728;1323
441;C(441, 2, 15, 131);7;5.14545;940320728;1323
441;C(441, 2, 37, 57);7;5.14545;940320728;1323
441;C(441, 3, 29, 85);7;5.14545;940320728;1323
441;C(441, 3, 62, 176);7;5.14545;940320728;1323
441;C(441, 3, 118, 209);7;5.14545;940320728;1323
441;C(441, 4, 30, 179);7;5.14545;940320728;1323
441;C(441, 4, 74, 114);7;5.14545;940320728;1323
441;C(441, 5, 78, 128);7;5.14545;940320728;1323
441;C(441, 5, 107, 183);7;5.14545;940320728;1323
441;C(441, 6, 23, 205);7;5.14545;940320728;1323
441;C(441, 6, 58, 170);7;5.14545;940320728;1323
441;C(441, 6, 89, 124);7;5.14545;940320728;1323
441;C(441, 8, 60, 83);7;5.14545;940320728;1323
441;C(441, 8, 148, 213);7;5.14545;940320728;1323
441;C(441, 10, 75, 214);7;5.14545;940320728;1323
441;C(441, 10, 156, 185);7;5.14545;940320728;1323
441;C(441, 11, 17, 93);7;5.14545;940320728;1323
441;C(441, 11, 59, 138);7;5.14545;940320728;1323
441;C(441, 12, 31, 46);7;5.14545;940320728;1323
441;C(441, 12, 101, 116);7;5.14545;940320728;1323
441;C(441, 12, 178, 193);7;5.14545;940320728;1323
441;C(441, 13, 20, 150);7;5.14545;940320728;1323
441;C(441, 13, 123, 190);7;5.14545;940320728;1323
441;C(441, 15, 16, 145);7;5.14545;940320728;1323
441;C(441, 15, 149, 163);7;5.14545;940320728;1323
441;C(441, 16, 120, 166);7;5.14545;940320728;1323
441;C(441, 17, 94, 177);7;5.14545;940320728;1323
441;C(441, 19, 78, 142);7;5.14545;940320728;1323
441;C(441, 19, 120, 131);7;5.14545;940320728;1323
441;C(441, 20, 71, 129);7;5.14545;940320728;1323
441;C(441, 22, 34, 186);7;5.14545;940320728;1323
441;C(441, 22, 118, 165);7;5.14545;940320728;1323
441;C(441, 23, 37, 48);7;5.14545;940320728;1323
441;C(441, 24, 55, 85);7;5.14545;940320728;1323
441;C(441, 24, 62, 92);7;5.14545;940320728;1323
441;C(441, 24, 202, 209);7;5.14545;940320728;1323
441;C(441, 25, 33, 94);7;5.14545;940320728;1323
441;C(441, 25, 51, 199);7;5.14545;940320728;1323
441;C(441, 26, 40, 141);7;5.14545;940320728;1323
441;C(441, 26, 61, 195);7;5.14545;940320728;1323
441;C(441, 29, 125, 165);7;5.14545;940320728;1323
441;C(441, 30, 32, 151);7;5.14545;940320728;1323
441;C(441, 30, 115, 143);7;5.14545;940320728;1323
441;C(441, 31, 88, 219);7;5.14545;940320728;1323
441;C(441, 32, 109, 201);7;5.14545;940320728;1323
441;C(441, 33, 53, 122);7;5.14545;940320728;1323
441;C(441, 33, 172, 200);7;5.14545;940320728;1323
441;C(441, 34, 87, 188);7;5.14545;940320728;1323
441;C(441, 38, 156, 157);7;5.14545;940320728;1323
441;C(441, 38, 179, 201);7;5.14545;940320728;1323
441;C(441, 39, 64, 218);7;5.14545;940320728;1323
441;C(441, 39, 71, 211);7;5.14545;940320728;1323
441;C(441, 39, 76, 83);7;5.14545;940320728;1323
441;C(441, 40, 142, 183);7;5.14545;940320728;1323
441;C(441, 41, 66, 97);7;5.14545;940320728;1323
441;C(441, 41, 87, 181);7;5.14545;940320728;1323
441;C(441, 43, 50, 102);7;5.14545;940320728;1323
441;C(441, 43, 123, 134);7;5.14545;940320728;1323
441;C(441, 44, 68, 69);7;5.14545;940320728;1323
441;C(441, 44, 111, 205);7;5.14545;940320728;1323
441;C(441, 46, 74, 96);7;5.14545;940320728;1323
441;C(441, 47, 132, 212);7;5.14545;940320728;1323
441;C(441, 47, 204, 208);7;5.14545;940320728;1323
441;C(441, 48, 110, 170);7;5.14545;940320728;1323
441;C(441, 48, 124, 184);7;5.14545;940320728;1323
441;C(441, 50, 66, 188);7;5.14545;940320728;1323
441;C(441, 51, 52, 122);7;5.14545;940320728;1323
441;C(441, 51, 95, 172);7;5.14545;940320728;1323
441;C(441, 52, 80, 159);7;5.14545;940320728;1323
441;C(441, 53, 164, 177);7;5.14545;940320728;1323
441;C(441, 55, 146, 192);7;5.14545;940320728;1323
441;C(441, 57, 110, 149);7;5.14545;940320728;1323
441;C(441, 57, 145, 184);7;5.14545;940320728;1323
441;C(441, 58, 111, 191);7;5.14545;940320728;1323
441;C(441, 59, 116, 219);7;5.14545;940320728;1323
